DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_480P,NSS_CNN,0.5451540074181582,0.38896952104499277,0.5950833191359006,0.4281778999567178
