DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_480P,NSS_Saliency,0.5425737784228349,0.374455732946299,0.5536564907358192,0.5021743226431338
