DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_1080P,NSS_CNN_Saliency,0.6263004091174752,0.4576271186440678,0.738053201252488,0.40546877337013015
