DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_480P,VSFACNN_Saliency,0.4932268988872762,0.3613933236574746,0.5817460709845076,0.48192648868246246
