DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_360P,VSFACNN_Saliency,0.5241106719367589,0.3515151515151515,0.5595921686136105,0.3769178860328002
