DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_480P,CNN_Saliency,0.3918722786647315,0.26269956458635707,0.5801818697960208,0.47254215145145617
