DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_360P,NSS_VSFACNN_Saliency,0.5259552042160738,0.3757575757575757,0.5459818209794243,0.38638318336701194
