DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_480P,NSS_VSFACNN_Saliency,0.5908440342281381,0.41742289501173635,0.7292785655481886,0.42721710633991566
