DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_1080P,NSS_Saliency,0.5123109533656199,0.35001500743882846,0.33837145975847527,0.5485419825087271
