DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_1080P,VSFACNN_Saliency,0.5910664972357603,0.42092957074581216,0.7042125902643415,0.41539457612465125
