DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_360P,NSS_CNN,0.5223978919631093,0.3878787878787878,0.5008036481806989,0.41320877809805107
