DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_360P,NSS_CNN_Saliency,0.5646903820816864,0.40202020202020194,0.5696792644285272,0.3910057074771488
