DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_720P,NSS_VSFACNN,0.625629642277811,0.4343891402714932,0.6406758450277703,0.45385610099324175
