DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_360P,NSS_VSFACNN,0.6355731225296442,0.45252525252525244,0.5872627125627357,0.395606663424053
