DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_720P,NSS_VSFACNN_Saliency,0.6265687697430206,0.4358974358974359,0.640627337319508,0.4538535145112434
