DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_360P,NSS_Saliency,0.5064066671609837,0.35270343057682385,0.5868296745687388,0.42602752313355946
