DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_720P,NSS_CNN,0.6141039870229659,0.4539969834087481,0.5666544485772018,0.46783158478763653
