DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_480P,NSS_CNN_Saliency,0.5591549580832512,0.4101633664028366,0.7179868675617428,0.4252373983048672
