DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_1080P,CNN_Saliency,0.511345870099443,0.3519438910958041,0.617048054918367,0.4214234360557995
