DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_480P,NSS_VSFACNN,0.5934243152373909,0.4188748007335163,0.7291329066675567,0.42729587392455565
