DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_720P,CNN_Saliency,0.4699252939180543,0.3230189599199732,0.48194468900695436,0.5471067655904377
