DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_ALL,CNN_Saliency,0.7696462798396935,0.5696821515892421,0.7815237218268215,0.44677306959400787
