DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_ALL,VSFACNN,0.7474254540210453,0.5569855653711272,0.7624794251681581,0.3881025743742656
