DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_ALL,VSFACNN_Saliency,0.6484410682458743,0.4772437083126757,0.6926103389091149,0.47881340674968054
