DATASET PER RESOLUTION,MODEL,SRCC,KRCC,PLCC,RMSE
test_YOUTUBE_UGC_ALL,NSS_Saliency,0.6786246626646677,0.4926701430473469,0.6539319822802614,0.5120657617893485
